track_id,title,artist_name,release,year,key,key_confidence,time_signature,time_signature_confidence,mode,mode_confidence,end_of_fade_in,start_of_fade_out,energy,duration,danceability,song_hottnesss,tempo,loudness,top100
TRMMDDX12903CE3D19,La guinda,Vieja Trova Santiaguera,Hotel Asturias,0,11,0.734,1,0,1,0.603,0,180.564,0,184.86812,0,0,146.557,-13.17,no
TRMMDJD128F93450F5,Il litigio,Mauro Pagani,Sogno di una notte d'estate,1981,7,0.333,4,0.315,1,0.508,0,186.845,0,198.21669,0,nan,106.045,-14.854,no
TRMMDDL12903CB25BF,Cherry Blossoms,Steve Bug,Collaboratory,2009,4,0.698,4,1,0,0.577,2.421,271.795,0,295.07873,0,0.400039657,229.917,-9.826,no
TRMMDIK12903D0EA83,Krigare,Kultiration,Grogrund,2005,5,0.356,4,1,0,0.261,0.073,306.178,0,330.1873,0,nan,120.101,-8.433,no
TRMMDXB128E078A256,En Sten Vid En Sjí_ I En Skog,Gyllene Tider,Finn Fem Fel,2004,9,0.054,4,0.317,1,0.26,1.293,158.006,0,160.33914,0,0.512831194,137.237,-5.332,no
TRMMDVC128EF3515A0,Survival,Marcia Griffiths,Melody Life,2007,9,0.849,4,0.428,1,0.567,0.246,181.597,0,188.55138,0,nan,131.24,-5.822,no
TRMMDKM128F9327E4C,Either Way I Think You Know,Minor Majority,Either Way I Think You Know,2010,11,0.156,4,0.499,1,0.381,0,266.803,0,278.88281,0,0.400039657,140.003,-8.112,no
TRMMDSG128F4288CD9,Searching For My Baby,R.L. Burnside & The Sound Machine,Raw Electric 1979-1980,2001,10,0.588,4,0,0,0.442,0.984,213.763,0,218.93179,0,nan,109.236,-16.424,no
TRMMDVL128F92FD194,Blue Skies,Duke Ellington Orchestra,In Memorium  - From The Archives (Digitally Remastered),0,10,0,4,0.83,1,0.032,0,150.912,0,154.122,0,nan,113.387,-4.588,no
TRMMDBG12903CB2BBB,Candles,Immundus,Torments,0,4,0.986,5,0,1,0.668,0.061,148.108,0,153.15546,0,0,90.101,-20.766,no
TRMMDKJ128F4293E9F,The Day Before You,Rascal Flatts,Feels Like Today,2004,2,0.764,4,0.232,1,0.998,4.603,233.424,0,245.9424,0,0.65136993,150.233,-6.685,no
TRMMDDA12903CB2D2C,Les filles,Pascal Parisot,Clap clap,0,7,0.66,4,0.498,1,0.372,0,145.583,0,159.7122,0,0.407974652,106.014,-8.976,no
TRMMDPZ128F422344B,Einmal War Belsen Wirflich Bortrefflich (1993 Digital Remaster),Sex Pistols,The Great Rock 'N' Roll Swindle,1979,7,0.87,7,0.207,1,0.406,0.154,131.944,0,131.94404,0,nan,153.927,-6.806,no
TRMMDSU12903CC030E,Berry Metal,Metallic Falcons,Desert Doughnuts,2005,0,0.245,4,0.586,1,0.454,0.2,304.373,0,309.99465,0,0.666289489,115.192,-10.153,no
TRMMDBG128F9335B9D,Silent Night (Long Version) (2009 Digital Remaster),Siní©ad O'Connor,I Do Not Want What I Haven't Got (Special Edition),0,4,1,5,0.604,1,0.72,0.404,268.278,0,284.52526,0,0.60346706,95.819,-22.403,no
TRMMDKA12903C9EAE1,Stasera,Drupi,Le pií_ belle canzoni di Drupi,0,9,0.387,4,0.935,0,0.328,3.274,245.458,0,261.58975,0,nan,136.35,-15.528,no
TRMMDYQ128F4275360,Motorcycle Angels,Kid Loco,Party Animals,2008,7,0.06,4,1,0,0.461,0.18,244.541,0,258.55955,0,nan,125.001,-4.715,no
TRMMDSS128F93359AD,Son Of A Preacher Man,Ike And Tina Turner,Live_ Raw & Funky,0,8,0.18,4,0.101,1,0.427,0.264,159.173,0,163.7873,0,nan,169.7,-12.315,no
TRMMOWB128F92E07D9,The Repentant Priest,Lapsus Dei,Beyond the Truth,0,5,0.627,4,0.263,1,0.585,0,340.735,0,358.73914,0,0.270775999,120.035,-6.902,no
TRMMOBE12903CEB626,Halcyon: The Heavy Silence: In Silent Rain,& And Oceans,Cypher,2002,2,0.019,4,0.441,1,0.328,10.675,218.593,0,224.9922,0,0.478276995,156.076,-7.121,no
TRMMORK12903D052FA,Haces llover (con Malu),Diego Martin,Melicia,0,3,0,4,0,0,0,2.426,262.931,0,269.66159,0,0,128.836,-4.999,no
TRMMOJC128F423F8C7,Once In A While,The Orioles,The Orioles 1947-1955,0,5,0.617,1,0,1,0.992,2.752,134.188,0,144.16934,0,0,68.547,-16.859,no
TRMMOBS12903CCB7AF,Mi Corazon,Fun Lovin' Criminals,Livin' In The City,2005,1,0.001,4,0.548,1,0.052,0,195.141,0,205.47873,0,0.515963631,116.986,-4.042,no
TRMMOXD128F92E1A1F,It Is Time For Falling Apart,Moneybrother,Mount Pleasure,2007,6,0.01,4,1,0,0.267,0.31,208.951,0,221.75302,0,nan,122.481,-5.368,no
TRMMOJN128F930B7B9,Ek is back,Eko Fresh feat. G-Style,Hart(z) IV,0,1,0.446,4,1,1,0.384,0.331,222.453,0,225.59302,0,0.407233015,110.047,-2.672,no
TRMMOJB12903CD1671,TX 2 NY  (feat. Blackchild),Play-N-Skillz,Texas 2 Da World Vol. 1,0,7,0.096,1,0.435,1,0.401,0,129.416,0,145.34485,0,nan,85.344,-8.857,no
TRMMOWC128F428336E,Monster (Album Version),Meg & Dia,Monster,0,6,0.591,7,0.627,0,0.649,0.445,158.261,0,161.33179,0,0.246865094,95.972,-4.802,no
TRMMOHM128F9334EDF,Song For The Brokenhearted,The Mystic Underground,Under The Clearest Moon,0,11,1,4,0.308,0,0.821,0,287.597,0,295.33995,0,nan,120.019,-4.66,no
TRMMOPW128F4280839,Bo Carter Special,Bo Carter,Bo Carter Vol. 2 (1931 - 1934),1994,6,0.007,4,0,1,0.14,0.548,170.841,0,173.97506,0,nan,117.88,-14.125,no
TRMMOLD128F9318C2D,Vambo,The Sensational Alex Harvey Band,Sweden Rock Festival - Best Of 2005-2006 Vol.4,1975,0,0.446,4,0.042,1,0.422,0.74,391.773,0,395.98975,0,nan,149.633,-7.31,no
TRMMOSQ128F146118B,Blagged,Peter Sarstedt,The Peter Sarstedt Collection,1969,0,0.251,4,0.648,1,0.396,0.084,179.67,0,190.9024,0,0.299877488,95.361,-9.214,no
TRMMOAN128F93427DB,Long Way To Go [Acoustic Version],The Click Five,Modern Minds and Pastimes,2007,4,0.326,4,0,0,0.425,0,214.042,0,223.16363,0,0.345802234,152.89,-5.927,no
TRMMOFM128F93036CC,If Only,Howard Hewett,If Only,2007,4,0.438,3,1,1,0.467,2.206,216.317,0,233.82159,0,0.631600818,81.968,-8.425,no
TRMMOJV128F92FAC64,Stubborn (Psalms 151),Lee Ann Womack,There's More Where That Came From,2005,8,0.666,3,0.449,1,0.74,0.561,403.4,0,412.44689,0,0.413626493,90.982,-8.879,no
TRMMOSR128F42875F7,Cream (Robbie Riveras Juicy Ibiza Mix),Federico Franchi,Ministry of Sound Presents The Annual 2008,0,11,0.86,4,1,0,0.625,2.02,536.573,0,539.32363,0,nan,124.982,-7.357,no
TRMMOBJ128F92E185B,Perfect Game,Vrse Murphy,Sport Leicht,0,7,0.312,4,0.596,1,0.387,0,325.863,0,342.15138,0,nan,197.893,-9.911,no
TRMMOHX12903CFFD06,Cannot Forgive,Dubioza kolektiv,Dubioza kolektiv,2004,1,0.418,4,0.383,0,0.432,0,269.92,0,274.52036,0,0.386477291,159.992,-6.764,no
TRMMOTD128F930FEDE,Last Steam Engine Train,The Waybacks,Way Live,2003,4,0.596,4,0.538,1,0.333,0,250.52,0,255.11138,0,nan,96.194,-11.951,no
TRMMOYO128F932ED42,Hipokrisia: Hipokrisia,TYR,HipoKrisiA,2006,6,0.387,4,1,0,0.298,0.09,267.743,0,272.01261,0,nan,120.053,-5.049,no
TRMMOLL12903CD06CD,Four Four Letter,The Glass,Scion Sampler_ Vol. 29: Plant Music,0,7,0.108,4,0.757,1,0.51,0.264,339.197,0,345.91302,0,0.690629026,129.991,-5.275,no
TRMMOPB12903CE32C3,Good Times,Giano,Rhythmatic Solutions 2,0,10,0.015,4,0,0,0.446,0,497.122,0,504.89424,0,nan,126.975,-9.69,no
TRMMOVM128F92EBFBF,Further Back,Efdemin,Efdemin,2007,4,0.954,4,0.82,0,0.638,0,389.962,0,418.48118,0,0.524822258,125.01,-13.278,no
TRMMOCH128F92E3318,Tuman Yarom,Arkona,Jizn'vo slavu (Live...for the Glory) / Neizbezhnost' (Inevetibility),0,2,0.257,4,0.179,1,0.319,0,180.244,0,180.24444,0,0.589726812,116.235,-8.225,no
TRMMOYE128F424D442,John Henry (The Steel Driving Man) (Take 2),Furry Lewis,Masters Of Memphis Blues_ CD A,0,8,0.003,4,0.313,1,0.097,0.166,191.17,0,200.9073,0,nan,116.294,-15.383,no
TRMMOBI12903CD7CC5,Rudy and Yolanda,The Shakin' Apostles,The Shakin Apostles,0,7,0.542,4,0.139,1,0.621,0.502,223.631,0,232.07138,0,nan,129.56,-10.242,no
TRMMORV12903D0437A,The Man (Whereabouts Be Unknown),Gak Sato,Post-echo,0,8,0.277,5,1,0,0.461,0.218,257.086,0,262.94812,0,0.24171155,91.237,-9.387,no
TRMMOKO128F933AB0E,Auf_ auf_ zum frí_hlichen Jagen/Ein Jí_ger aus Kurpfalz/Der Jí_ger in dem grí_nen Wald,Hardy Kingston,Happy Jí_ger Party,0,0,0.654,1,0,1,0.477,0,199.773,0,203.96363,0,nan,109.809,-12.521,no
TRMMOWV128F42B258C,First Light,Steve Morley,First Light,0,5,0.006,4,0.31,0,0.158,1.288,528.533,0,538.30485,0,0.413626493,139.986,-9.652,no
TRMMOWI128F426EA7B,Ha arra í©bredek (rock version),Crystal,Vilíçgok Hangjai - í_j kiadíçs,0,0,0.716,4,0.384,0,0.62,2.961,252.279,0,260.07465,0,nan,140.097,-4.868,no
TRMMOWV128F42728FB,Haunted (Live 1982),Section 25,Live In America & Europe 1982,0,6,0.308,1,0.13,1,0.36,3.355,393.555,0,400.87465,0,nan,160.123,-15.251,no
TRMMOKO128F423170E,Simple Girl Simple Dress,DREAMDAZE,The Truth In Everything Rejected,0,10,0.346,4,0.173,0,0.367,0,216.335,0,220.94322,0,nan,100.016,-10.499,no
TRMMOUP128F1474363,De Fanfare Van Honger En Dorst,Jan De Wilde,Eigen Kweek (1967-2000),1994,2,0.816,3,0.736,1,0.715,0.287,311.821,0,323.21261,0,nan,107.401,-12.087,no
TRMMOYO128F92E0EDC,If We Pray (LP Version),Anointed,If We Pray,2001,2,0.342,4,0.458,1,0.395,0,202.641,0,220.62975,0,0,95.006,-3.394,no
TRMMOUZ128F92F2AEF,Stereo Gangsta,Goldblade,Rebel Songs,2005,2,0.167,4,0.255,1,0.23,0.38,233.599,0,239.75138,0,0.249065795,123.181,-4.553,no
TRMMOVD128F9334E84,The Million-Year Picnic (Bedside Companion - The Marsden Version),Nash The Slash,Blind Windows,0,4,0.668,3,0.355,1,0.582,0.832,223.033,0,236.25098,0,nan,122.71,-19.134,no
TRMMOXO128F9335330,You've Got To Be Kidding,Tomas Ledin,Lookin' For A Good Time,0,2,0.435,4,0,0,0.421,0.309,190.81,0,209.37098,0,0,154.645,-13.127,no
TRMMOJB128F146682E,Solo Tu Imagen,Jon Secada,Si Te Vas,0,2,0.482,4,0.4,1,0.585,0.357,244.251,0,266.23955,0,nan,87,-8.901,no
TRMMOHZ128F9350128,All My Friends,Pavement,Crooked Rain Crooked Rain (Deluxe Edition),2004,2,0.682,3,1,1,0.841,0.311,305.157,0,312.08444,0,0.591758451,79.61,-6.414,no
TRMMOTO128F4223E05,Sioux City Sue,Spade Cooley,King Of Western Swing_ Vol. 2,0,7,0.445,4,0.994,1,0.325,2.2,142.28,0,152.99873,0,0.251261144,101.774,-24.129,no
TRMMOET128F92E83DD,Top Of The World (Live),Wildhearts,Strike Back,0,8,0.427,4,0.359,1,0.463,0,221.797,0,226.89914,0,nan,162.154,-3.154,no
TRMMOCQ128F428A1A5,I'm UR Woman,Ash,Im UR Woman,0,2,0.588,4,1,1,0.652,0.275,241.667,0,248.78975,0,0,116.019,-5.621,no
TRMMOCN128F42321B4,Feel So Bad (Album Version),Cold Blood,Thriller!,1973,10,0.546,4,1,0,0.528,0.461,420.101,0,437.9424,0,0,163.337,-10.62,no
TRMMOGQ12903CCBA7B,Told You So,Dirty Looks,Dirty Looks,0,9,0.125,4,0.762,1,0.44,0.119,178.887,0,194.76853,0,0.246865094,146.729,-10.458,no
TRMMOWW128F1465642,La Valse D'Amí©lie (Version Orchestre),Yann Tiersen,Amelie From Montmartre,2001,5,0,4,0.178,1,0,0.247,110.521,0,120.39791,0,0.883077234,64.088,-9.327,no
TRMMOZR128F931474C,Um Minuto Para O Fim Do Mundo,CPM22,Felicidade Instantí¢nea,2005,0,0.711,4,0.144,1,0.602,0.2,186.369,0,197.95546,0,0.637828866,127.141,-3.426,no
TRMMOSX128F424F556,Sad As The World,Michael Kiske,Kiske,2006,10,0.759,4,0.905,1,0.715,0.294,193.689,0,203.54567,0,0.468997788,120.081,-4.332,no
TRMMOKL12903CC19B8,El Shaddai,Ben Tankard,All Keyed Up,1994,0,0.477,3,0.432,1,0.631,0.345,231.811,0,240.84853,0,0,85.223,-19.25,no
TRMMOAR128F4271979,Miles Davis Blues,Little Brother Montgomery,Blues Masters Vol. 7,0,3,0.821,1,0,1,0.545,0.653,300.623,0,309.49832,0,nan,68.933,-21.893,no
TRMMOYA12903CD7794,This Sucks,Mental,Demo II,0,8,0.01,4,0,1,0.376,0,68.087,0,71.57506,0,0.328220577,137.478,-4.679,no
TRMMOMM128F92D240B,Tarac-tac-trans,Carl Michael Von Hausswolff,As Quiet As A Campfire Or Analogue Motoric And Electro-magnetic Silence Disturbed By Intuitive Slumber C/w Mingling Or Dodekaphonic Drones Interfered By Known And Unknown Digital Phenomena,0,1,0.484,4,0.946,1,0.299,0.206,852.009,0,852.00934,0,0,223.193,-11.174,no
TRMMOYO128F42512CB,Cyanide Inhaler,Jenny Piccolo,Discography,2003,2,0,4,0,1,0,0.438,41.006,0,45.34812,0,0.417313803,166.717,-7.967,no
TRMMODT128F42141C3,Ma Petite Maison Dans La Cití©,Lady Laistee,Hip Hop Therapy,2002,9,0.017,1,0.849,1,0.118,0,208.428,0,211.17342,0,nan,67.328,-3.078,no
TRMMOZR12903CB092B,Unknown Perception,Quantec,Deeper Basement EP,0,10,0.03,4,0.454,0,0.45,0.119,390.536,0,405.65506,0,nan,111.98,-18.56,no
TRMMOIH12903CB8B4A,Body Next To Body,Sportfreunde,Body Next To Body,0,0,0.686,4,0.767,1,0.722,0.426,217.763,0,226.71628,0,nan,100.396,-6.667,no
TRMMOUH12903CB1269,Five Hundred Miles (2002 Digital Remaster) (Mono),Peter And Gordon,Peter And Gordon Plus,0,7,0.591,3,0.863,1,0.614,0.326,186.172,0,198.24281,0,0.309741915,113.167,-9.472,no
TRMMOYF12903CD4E6E,Gulyar (Uigures-China),Varios,Vozes e Ritmos do Oriente - Asia,0,0,0.162,4,0.187,0,0.165,0,172.222,0,175.93424,0,nan,194.59,-17.351,no
TRMMOMK128F4248966,Clinique,Tube & Berger pres. Push Push,The Force / Clinique,0,7,0.601,4,0.837,1,0.711,0.119,377.957,0,380.47302,0,nan,125.987,-10.49,no
TRMMOCC128F147EC4B,Another Time Another Place (LP Version),Eclection,Eclection,1968,2,0.5,1,0,1,0.581,0.322,257.927,0,265.9522,0,nan,88.476,-8.55,no
TRMMOBE128F424FC2C,My Heart Is Beating Fast,Mint Royale,See You In The Morning,2005,10,0.623,3,0.238,0,0.489,0,251.228,0,254.22322,0,0.508289106,171.052,-6.092,no
TRMMOHI128F9326CCA,Mellow Tone,Carbon Leaf,Echo Echo,2001,8,0.73,4,0.864,1,0.635,0,249.882,0,257.07057,0,0.634476651,160.23,-8.266,no
TRMMOLY128E0785A4B,Honey (Album Version),Bonnie McKee,Trouble,2004,0,0.524,3,0.049,1,0.672,0,270.913,0,285.09995,0,0.618312532,125.094,-4.713,no
TRMMXOX128F92E9A3B,My Adidas,RUN-DMC,Raising Hell,1986,3,0.734,4,0.672,1,0.502,0.183,148.991,0,151.17016,0,nan,96.455,-7.84,no
TRMMXDK128F92D2223,Leslie (leslie),Mika Vainio,Kajo,2000,6,0,1,0,1,0,0.131,255.477,0,255.4771,0,0,44.562,-27.899,no
TRMMXSI128F92E4CD1,No Existe Amor Igual,Ulises Quintero,Contigo,0,8,0.287,4,0.169,1,0.462,0.492,175.212,0,178.72934,0,nan,114.905,-6.793,no
TRMMXXL128F9329382,Tegan,Sing-Sing,The Joy of Sing-Sing,2002,7,0.442,4,1,1,0.48,0.361,286.859,0,292.62322,0,nan,120.31,-4.694,no
TRMMXWC12903D025F9,The last chapter,Black Attack,Survival,0,9,0.864,4,0.812,1,0.596,0.345,230.748,0,244.55791,0,nan,169.025,-7.803,no
TRMMXXO128F429CC0F,Kí_nigin Celeste,Elefant,DIE SCHíñNSTEN ELEFANTENLIEDER,0,2,0.731,4,0.737,1,0.731,0,195.338,0,215.7971,0,0,122.092,-16.914,no
TRMMXWK128F4228043,La Musica,Verona,La Musica,0,8,0,4,0.26,1,0,3.715,180.175,0,186.20036,0,0.567542918,129.994,-3.247,no
TRMMXIA12903C9D405,More Than Ever People,Levitation,More Than Ever People (The Remixes),1998,0,0.532,4,0.846,0,0.517,0.126,318.671,0,341.002,0,nan,75.055,-4.826,no
TRMMXAP128F9316172,Over On 4th Street (Album Version),Pat Metheny,One Quiet Night,2003,2,0,1,0,0,0,0.113,208.028,0,218.74893,0,nan,74.506,-12.594,no
TRMMXGF12903CCA74C,Mononucleosis,Ween,The Pod,1991,1,1,4,0.722,1,0.732,0.291,173.285,0,180.27057,0,nan,96.238,-13.893,no
TRMMXNN128F1460C69,Our New National Anthem,Donnie,The Colored Section,2002,10,0.52,5,0.558,0,0.537,0.2,203.082,0,212.03546,0,0.648733446,114.02,-8.763,no
TRMMXZT128F428C5D2,Brautigan (Giorni Che Finiscono) (Acoustic Session '07),Perturbazione,Pianissimo Fortissimo,2007,11,0.504,1,0,0,0.74,0,246.277,0,254.77179,0,nan,83.335,-10.517,no
TRMMXAM128F4277BE0,Constant Pressure,9 Shocks Terror,Zen And The Art Of Beating Your Ass,0,9,0.286,4,0.734,1,0.562,0,107.154,0,107.15383,0,nan,105.037,-7.819,no
TRMMXQX128F1460F42,Nagekidori (L'Oiseau Blí©ssí©),Paul Mauriat,Best Of,0,4,0.322,4,0.577,0,0.521,0.369,247.652,0,254.24934,0,0,88.028,-11.346,no
TRMMXSA128F1468B12,Queen Of The Hop,Dion & The Belmonts,The Best Of Dion & The Belmonts,1995,2,0.832,1,0.836,0,0.736,0.416,114.939,0,123.95057,0,0,143.935,-9.449,no
TRMMXZS128F426195F,You Know Who You Are,Rodney P / Farma G / Mystro / Braintax,Food Instrumentals,0,8,0.157,4,1,0,0.381,1.042,206.402,0,211.01669,0,nan,97.99,-8.7,no
TRMMXIN128F932CB42,Beautiful Game (Electrostatic's Fifty Fathoms Mix),Electrostatic,Awake Alone,0,1,0.569,4,0.752,1,0.31,0.345,391.308,0,394.37016,0,0.229010826,96.023,-6.055,no
TRMMXGP128F421E744,Green House,Rivulets,You Are My Home,2006,7,0.547,3,1,1,0.673,4.981,204.669,0,204.66893,0,0.471971172,96.709,-33.011,no
TRMMXMC128F424A679,Oot kaunis,Ne Luumaet,Pahat Ja Rumat,1991,7,0.219,4,0.608,0,0.39,0.136,175.891,0,182.88281,0,0.266955186,135.13,-6.614,no
TRMMXPG128F92FF61A,Solo Strike,Two Lone Swordsmen,Tiny Reminders,2000,6,0.178,4,1,0,0.535,0,298.225,0,303.56853,0,nan,135.079,-12.517,no
TRMMXUG128F9324338,Flowtation,Vincent De Moor,40 iTrance Hits_ Vol. 1,1996,1,0.641,4,0.424,1,0.468,0.228,493.923,0,505.91302,0,nan,139.992,-7.248,no
TRMMXYJ12903CAB265,Clickno Anthem,Cristian Paduraru,Wemix 111 - Minimal Tech House,0,2,0,3,1,1,0,0,444.389,0,449.77587,0,nan,187.379,-11.482,no
TRMMXIY128F4288D0F,"Motherhood (From ""Hello_ Dolly!"")",Carol Channing;Eileen Brennan;Sondra Lee;Shepard Coleman,Hello_ Dolly!,0,7,0.393,1,0,1,0.078,0.315,103.433,0,106.60526,0,0,106.359,-19.882,no
TRMMXYX128F42946B5,Give Me Peace On Earth,Modern Talking,In The Middle Of Nowhere,1986,7,0.747,4,0.19,1,0.697,5.608,238.527,0,253.51791,0,0.678523828,150.905,-13.357,no
TRMMXVK128EF351295,Almadiva,Morthem Vlade Art,Uncertain Days,0,2,0.695,4,0.711,0,0.742,0.131,283.481,0,298.73587,0,0.270775999,105.978,-15.408,no
TRMMXRN128F92F9B70,An Kah Na (World),ROBERT MIRABAL,Music From A Painted Cave,0,2,0.083,1,0,0,0.248,0.439,84.881,0,95.32036,0,0,60.574,-24.162,no
TRMMXBN128F4299C07,Federazione Porno,Tiromancino,Alone Alieno,1995,5,0.624,4,0.831,0,0.555,0.253,206.274,0,220.73424,0,0.349119965,150.061,-9.802,no
TRMMXOX128F9338113,Barco Quieto,Marí_a Elena Walsh,Canciones Para Grandes,2005,0,0.774,5,0.743,1,0.652,0.334,183.751,0,190.40608,0,nan,193.791,-14.666,no
TRMMXLO128F423B35E,Battle Field featuring Block & Big Gee (Explicit Album Version),Gorilla Zoe featuring Block & Big Gee,Welcome To The Zoo,2007,11,0,4,0.905,0,0,0,225.007,0,235.83302,0,0.488289876,155.846,-3.909,no
TRMMXGJ128F931A0AB,Storm,Bjí_rk,Drawing Restraint 9,2005,1,0.456,3,0.936,0,0.485,3.251,331.964,0,331.96363,0,nan,102.381,-11.52,no
TRMMXPT128F93415BE,Sinais Dos Tempos,Delfins,Breve Sumario Da Historia De Deus,0,9,0.049,4,0.97,1,0.253,0,164.815,0,177.84118,0,0,121.008,-6.684,no
TRMMXXH12903CD9752,Morning Lights,G-Pal,Life,2000,11,0.498,4,0.718,1,0.358,0,360.629,0,364.56444,0,0.334706549,128.077,-8.084,no
TRMMXNK128F92D10C6,Captain Express,Captain Mercier,Yeah,0,1,0.492,3,0.254,1,0.455,0.223,229.193,0,233.09016,0,0,72.021,-5.785,no
TRMMXHV128F42B805F,(So I'll Sit Here) Waiting,The Like,Are You Thinking What I'm Thinking?,2003,9,0.462,4,1,1,0.436,0.119,233.715,0,246.69995,0,0.58870171,84.969,-5.971,no
TRMMXLT128F148B5B7,How High The Moon (LP Version),Johnny Crawford,Rumors,0,1,0.145,4,0,1,0.462,0.316,203.749,0,211.22567,0,0,41.062,-14.402,no
TRMMXBQ12903CBE3E8,I Wanna Sleep In Your Arms,The Feelies,Crazy Rhythms,1980,9,0.371,3,0.985,1,0.341,0.223,108.588,0,117.7073,0,0.491336585,94.817,-6.279,no
TRMMXJL128F934AEDA,Krak Down,GWAR,This Toilet Earth,1994,8,0.853,4,0.621,0,0.562,0,195.297,0,202.34404,0,0.478726288,96.109,-9.473,no
TRMMXUI128F4222C00,Crybaby (LP Version),Utopia,Anthology,0,11,0.442,4,0.609,0,0.386,0,247.049,0,264.82893,0,nan,126.017,-9.105,no
TRMMXIA12903D105AA,Drama,Entre Rí_os,Onda,2005,4,0,4,0.346,0,0,0,180.541,0,186.77506,0,0.579736623,116.024,-4.586,no
TRMMXHM128E0792061,Alien,Revolution Smile,Above The Noise,2003,1,0.11,5,0.509,1,0.528,0,180.976,0,180.97587,0,0.386790177,138.746,-3.504,no
TRMMXAC128F4295260,It's Beginning To Look Like Christmas,Kate Smith,K. Smith X-Mas Album,1988,2,0,1,0,1,0.025,0.318,113.958,0,118.15138,0,0.375984302,96.665,-14.138,no
TRMMXGB128F422F1AA,Tian Cai Yu Bai Chi,Leo Ku,Magic Moments Concert Live,0,6,0.68,4,1,1,0.565,0.398,254.473,0,263.41832,0,nan,118.654,-8.605,no
TRMMXVM128F4247B9E,Love On The Line (1986),Swedish Erotica,Too Daze Gone..,0,9,0.276,4,0.55,0,0.368,0.189,258.583,0,261.53751,0,nan,109.348,-6.941,no
TRMMXKN128F92F1D2E,Lefrak City Limits,Larsen,La Fever Lit,0,9,0,4,1,0,0.246,0.09,453.863,0,462.99383,0,0.352232225,96.931,-8.059,no
TRMMXDP128F425362B,Auguries gone,Omnium Gatherum,Years In Waste,2004,0,0.672,5,0.816,1,0.459,0,223.092,0,226.76853,0,0.480934213,216.139,-5.16,no
TRMMXPR128F4272AB0,Where The Party At,Jagged Edge featuring Jermaine Dupri_ Da Brat_ R.O.C._ Lil Bow Wow and Tigah,So So Def presents: Definition of a Remix feat. Jermaine Dupri and Jagged Edge (This Is The Remix) (Explicit Version),2001,5,0,4,1,0,0,0.189,228.194,0,232.69832,0,nan,94.79,-6.157,no
TRMMXNE128F4233F94,Double Coyote (LP Version),Damn Yankees,Don't Tread,1992,2,0.552,4,0,1,0.561,5.149,282.424,0,286.53669,0,0.547003914,150.081,-11.339,no
TRMMXYW128F930BD62,Blowin' Cool,Airiel,Never Lose That Feeling,2005,3,0.167,4,0.577,1,0.45,0.269,322.386,0,327.54893,0,0.493730189,142.888,-5.956,no
TRMMXWB128F427F5E5,O Come Let Us Adore Him,Warren Cooper,Follow The Star,0,8,0.531,3,0.307,0,0.53,2.92,159.028,0,164.88444,0,nan,212.933,-17.998,no
TRMMXQT128F4275391,Amok,Entombed,Serpent Saints,2007,6,0.468,1,1,0,0.475,22.32,279.702,0,284.73424,0,0.669413098,111.827,-7.199,no
TRMMXLJ128F426383C,Devils Rock,Cuba,Leap Of Faith,0,5,0.695,4,0.702,0,0.288,0.078,367.891,0,385.90649,0,0.266955186,161.974,-6.114,no
TRMMXDF12903D07945,Barco breve,Myrlla Muniz,O leite das baleias,0,0,0.732,5,0.644,1,0.288,0.223,257.318,0,261.58975,0,nan,70.834,-11.323,no
TRMMXIL128F92EFB7C,Prototype,Headhunter,Nomad,2008,1,0,4,1,1,0,0.363,304.89,0,307.87873,0,0.471971172,138.06,-9.727,no
TRMMXBH128F428CB17,If You Love Me (Really Love Me),John Gary,The Essential John Gary,0,4,0.052,1,0.711,0,0.158,0.316,140.684,0,147.64363,0,nan,113.118,-14.569,no
TRMMKFU128F931AC46,Je prendrai sur moi,Art Mengo,Sujet Libre,2009,8,0.2,7,0.316,1,0.65,0.163,127.89,0,130.92526,0,nan,119.979,-10.024,no
TRMMKSM128F933A4E1,Flying,Matthew Sweet,Sunshine Lies,2008,4,0.726,4,0,1,0.522,4.255,255.193,0,261.74649,0,nan,147.307,-5.367,no
TRMMKYG128F933BB33,Just One Of Those Things,Jamie Cullum,The Pursuit,0,8,0.299,3,0.419,1,0.394,0.449,264.388,0,274.85995,0,0.7921249,107.247,-7.432,no
TRMMKSI128F42B6508,Shocking,Catherine Wheel,Happy Days,1995,2,0.668,4,1,1,0.266,0.2,228.455,0,238.49751,0,0.628881562,171.783,-6.715,no
TRMMKRR128E078D7A2,íƒndelig matematikk,Anne Grete Preus,Ní«r Dagen Roper,0,11,0.178,4,0.271,0,0.321,0,199.535,0,207.72526,0,0.215080319,105.836,-5.945,no
TRMMKPU12903CEAFE6,Rust - Futer Primitive,Burnt By The Sun,Heart of Darkness,2009,0,0.085,4,0,1,0.163,0,328.864,0,331.75465,0,nan,122.997,-4.929,no
TRMMKUE12903CAD9F5,Constancy,Marty Robbins,Songs Of The Islands,0,11,0.23,4,0,0,0.425,0.101,187.019,0,194.01098,0,0,92.674,-15.949,no
TRMMKHJ128F146BC56,Totally Connected,T-Connection,Something For The Weekend,2006,1,0.292,4,0.213,1,0.414,0,306.167,0,321.12281,0,0,97.136,-7.927,no
TRMMKFS128F93275CB,Get Up,Pinch,Underwater Dancehall,0,1,0.559,3,1,1,0.33,0,273.537,0,282.98404,0,0.560108212,93.337,-9.406,no
