1968,7,0.656,4,0.518,1,0.656,0.165,137.985,0,147.22567,0,112.963,-11.64
1996,2,0.333,4,0.905,1,0.57,0.296,244.703,0,255.32036,0,135.712,-5.919
2006,7,0.223,7,1,1,0.99,0.061,383.762,0,388.80608,0,92.103,-9.323
2009,9,0.592,4,0.676,1,0.543,2.618,311.02,0,315.68934,0,110.527,-5.192
0,2,0.616,1,0.002,0,0.689,0.374,236.304,0,253.33506,0,122.981,-7.656
0,9,0.305,4,0.492,1,0.204,0,555.328,0,562.99057,0,145.047,-6.232
1990,8,1,4,0.072,1,0.737,2.084,248.802,0,257.20118,0,143.849,-12.815
1983,0,0.685,4,0,1,0.576,0.108,38.307,0,43.2322,0,111.418,-18.66
2007,11,0.665,4,0.805,0,0.664,0.101,268.864,0,276.29669,0,125.055,-4.58
2009,8,0.001,4,0.415,0,0.131,0,229.32,0,233.84771,0,89.994,-6.583
0,7,0.755,5,0.959,0,0.781,0.27,221.646,0,243.74812,0,175.923,-20.54
2009,10,1,3,0.81,1,0.537,4.354,206.727,0,220.86485,0,143.987,-5.481
0,3,0.364,1,0,1,0.429,0.135,127.901,0,133.25016,0,142.084,-17.135
1999,11,0.265,4,0.877,1,0.388,0,745.837,0,758.59546,0,116.916,-11.819
0,1,0.899,4,0.627,0,0.663,0.485,248.018,0,251.6371,0,181.9,-6.001
1980,8,0.243,4,0,1,0.482,0.182,135.158,0,141.21751,0,154.205,-8.565
1996,0,0.127,4,0.823,1,0.511,0.252,135.131,0,135.13098,0,114.104,-6.323
0,4,0,1,0,1,0,0.299,176.686,0,185.28608,0,157.063,-8.811
0,2,0.7,1,0.404,1,0.601,0.374,136.411,0,144.66567,0,79.267,-17.454
0,5,0.415,4,0.246,1,0.453,0,189.655,0,192.91383,0,129.985,-4.96
2005,9,0.438,4,0.923,0,0.538,0,199.041,0,204.7473,0,68.609,-8.599
2001,7,0.433,1,1,0,0.71,0.253,189.875,0,201.16853,0,80.144,-19.577
2003,11,0.074,7,0.67,0,0.049,0.334,178.579,0,180.74077,0,142.503,-8.872
1995,11,0.213,4,0.841,1,0.339,0.363,322.171,0,331.54567,0,120.182,-8.746
0,11,0.689,4,0,0,0.512,0,294.046,0,298.97098,0,155.437,-9.1
0,6,0.322,4,0.12,1,0.229,0,407.33,0,412.31628,0,139.989,-4.547
1992,0,0.472,4,0.491,1,0.641,3.338,288.74,0,296.54159,0,90.983,-9.307
0,4,0.085,4,0.738,0,0.398,0.375,325.219,0,333.19138,0,167.961,-9.627
2002,9,0.688,7,0.7,0,0.341,0.467,251.362,0,257.4624,0,73.361,-10.163
0,2,0.373,1,1,1,0.524,0.15,340.799,0,349.90975,0,99.743,-12.078
0,1,0.255,4,0,1,0.039,0.135,149.165,0,155.27138,0,153.028,-5.427
2006,2,0.979,4,0,1,0.728,0,373.313,0,375.97995,0,171.426,-5.899
1980,0,0.419,4,0,1,0.243,5.677,353.149,0,353.14893,0,127.279,-4.267
2008,2,0.619,4,0.011,1,0.443,0,228.055,0,241.94567,0,94.988,-4.551
0,2,0.215,4,0.578,1,0.449,0.206,226.273,0,231.47057,0,149.983,-6.469
2006,2,0.604,4,0.23,0,0.526,0,163.695,0,171.88526,0,94.05,-3.862
0,4,0.077,4,1,1,0.422,0.357,125.283,0,134.5824,0,66.16,-11.016
2005,8,0.092,4,0.665,1,0.314,0.305,259.332,0,267.54567,0,112.03,-4.575
1999,9,0.622,1,0,1,0.475,0.18,200.394,0,212.50567,0,110.101,-13.287
0,1,0.641,4,0.196,1,0.365,0.206,171.95,0,176.79628,0,116.909,-2.961
0,8,0.432,4,0.42,1,0.537,2.084,277.136,0,285.51791,0,188.799,-4.859
1993,0,0.76,4,0,1,0.678,1.089,208.08,0,216.34567,0,193.168,-6.12
1993,3,0,4,0.764,1,0,0.314,129.097,0,134.47791,0,90.966,-9.781
1997,10,0.177,4,0,0,0.556,0,434.259,0,434.25914,0,142.038,-10.386
2004,9,0.75,4,0.541,1,0.603,0.136,231.137,0,236.56444,0,142.996,-8.986
0,1,0.477,4,0,0,0.567,0.259,256.575,0,261.27628,0,130.463,-8.257
0,11,0.019,4,0.921,1,0.455,0.377,439.647,0,452.93669,0,120.352,-11.52
0,7,1,4,0.443,1,0.875,0,204.527,0,207.59465,0,139.962,-6.36
0,5,0.292,4,1,0,0.38,0,208.358,0,213.05424,0,105.987,-3.088
0,3,0.563,1,0.497,1,0.662,1.077,258.363,0,290.45506,0,81.038,-14.224
0,0,0,1,0,1,0.134,0,149.211,0,149.21098,0,196.479,-5.327
0,10,0.325,4,0.371,0,0.441,0,182.543,0,182.54322,0,177.847,-11.129
0,2,0.439,4,0.497,1,0.491,0.594,182.555,0,187.34975,0,86.148,-7.186
1997,9,0.991,3,1,1,0.857,0.41,182.631,0,195.91791,0,169.666,-8.995
0,5,0.629,3,1,1,0.69,0.319,238.684,0,250.5922,0,93.855,-20.354
0,2,0.357,4,0.101,1,0.495,0,357.538,0,357.53751,0,130.349,-5.717
0,0,0.108,1,0,1,0.407,0.12,168.275,0,176.22159,0,154.162,-13.492
0,9,0.004,4,0,1,0.124,0,314.688,0,318.11873,0,152.148,-4.722
2005,0,0.74,4,0.207,1,0.404,0.386,415.097,0,435.35628,0,130.013,-5.983
2002,11,0.342,4,0.727,1,0.493,1.622,309.876,0,316.47302,0,147.23,-9.856
0,6,0.142,1,0,1,0.299,0,377.034,0,387.73506,0,147,-2.008
0,7,0.054,4,0.335,0,0.241,0.794,287.08,0,300.53832,0,97.014,-16.789
0,11,0,4,0.425,0,0,0,321.175,0,321.17506,0,144.014,-5.014
0,0,0.43,4,0.421,1,0.421,2.212,189.475,0,196.75383,0,130.059,-5.721
1997,0,0.092,4,0.428,1,0.329,0.114,190.92,0,197.22404,0,144.002,-5.674
0,0,0.281,3,0.759,0,0.094,4.534,109.755,0,113.52771,0,198.103,-15.877
1967,5,0.806,4,0.807,0,0.704,2.258,140.829,0,149.65506,0,105.587,-9.758
1997,0,0.176,4,0.021,1,0.409,0.432,234.852,0,247.48363,0,156.12,-7.523
0,4,0.461,7,0.646,1,0.498,0.2,192.877,0,198.47791,0,111.928,-6.018
0,0,0.679,4,0.915,1,0.562,0.13,344.996,0,357.22404,0,125.003,-13.054
2006,4,0,4,0.402,0,0,0.222,184.616,0,187.8722,0,85.007,-12.555
0,0,0.778,4,0.72,1,0.748,0,283.051,0,289.35791,0,150.061,-5.73
0,5,0.584,1,0.454,1,0.69,0.853,165.808,0,182.22975,0,102.179,-36.892
1993,9,0.263,1,0,1,0.342,0.293,132.946,0,138.00444,0,126.055,-4.851
0,9,0.537,4,0.861,1,0.553,0.09,201.903,0,204.30322,0,154.062,-6.606
2002,7,0.711,4,0.843,1,0.738,0,195.123,0,205.97506,0,117.033,-4.438
0,7,0.984,4,0.454,1,0.894,0.396,78.901,0,83.74812,0,114.572,-4.306
0,11,0.551,4,0.443,1,0.493,0.561,234.661,0,236.82567,0,151.07,-7.065
0,7,0.216,4,0.816,1,0.23,0,181.263,0,181.26322,0,89.99,-6.258
1997,1,0.481,4,0,1,0.544,0,331.616,0,334.8371,0,97.035,-12.226
0,8,0.229,3,0.369,0,0.34,0.351,296.467,0,303.5424,0,89.498,-8.34
0,7,0.087,4,1,1,0.45,0.236,405.293,0,415.00689,0,127.962,-5.953
0,2,0.325,4,0.332,0,0.486,3.506,186.288,0,191.86893,0,120.887,-15.472
2002,10,0.218,4,0.642,0,0.346,0,204.219,0,208.66567,0,95.942,-7.202
2007,9,0.716,4,0.675,1,0.752,0,242.109,0,251.71546,0,145.377,-5.687
0,9,0.02,4,1,1,0.283,0.305,218.506,0,227.83955,0,97.996,-7.54
0,7,0.314,3,0.955,0,0.219,0,532.921,0,535.97995,0,101.353,-19.231
1995,4,1,4,0.929,1,0.925,0.293,177.377,0,198.24281,0,62.27,-21.41
1966,9,0.59,4,0.973,1,0.61,0.277,156.201,0,162.53342,0,104.824,-13.375
2002,7,0.432,4,0.473,1,0.583,0,151.092,0,151.09179,0,47.993,-15.841
0,0,1,4,1,1,0.911,0,232.031,0,242.442,0,97.999,-4.478
0,4,1,4,0.548,1,0.808,2.862,251.193,0,251.19302,0,139.291,-9.215
0,10,0.458,4,0.207,1,0.554,3.593,187.519,0,204.06812,0,100.84,-12.167
1979,11,0.673,4,0.981,1,0.652,0.345,211.394,0,222.53669,0,117.166,-9.697
0,0,0.635,4,0,1,0.418,0.23,129.411,0,132.46649,0,105.411,-7.686
0,5,0.554,4,0,1,0.357,0.585,167.364,0,180.32281,0,173.995,-3.554
0,2,0.256,4,0.25,1,0.381,0.637,380.473,0,380.47302,0,149.994,-6.099
0,0,0.121,3,0.614,0,0.443,0.258,103.549,0,107.38893,0,117.64,-11.197
0,7,0.942,4,0.917,1,0.903,0.403,111.491,0,120.71138,0,184.07,-6.968
0,7,0.753,1,0,1,0.71,0,134.623,0,140.32934,0,101.304,-8.614
0,0,0.01,1,0,0,0.315,0,33.018,0,33.01832,0,171.786,-15.08
0,1,0.387,4,0.25,1,0.325,2.56,477.791,0,480.33914,0,92.217,-19.375
0,3,0.576,1,0,1,0.654,0.204,161.094,0,169.63873,0,130.409,-13.416
2006,8,0.374,3,0.849,1,0.628,0.154,124.349,0,135.18322,0,102.761,-5.845
0,2,0.683,7,0.805,1,0.552,0.078,192.888,0,195.13424,0,187.93,-5.481
1987,0,0.851,3,0.736,1,0.867,0.183,362.115,0,379.45424,0,117.297,-23.232
1994,10,0.711,4,0.766,1,0.638,0.311,165.053,0,172.32934,0,120.632,-16.638
0,10,0.558,4,0.836,1,0.309,0.537,164.351,0,173.13914,0,184.079,-6.752
2004,7,0.066,3,0.2,1,0.372,0.067,104.228,0,104.22812,0,92.705,-7.761
2006,0,0.982,5,0.711,1,0.902,3.524,605.501,0,639.58159,0,79.425,-20.835
0,0,0.025,7,0.631,1,0.397,5.828,317.411,0,340.89751,0,113.328,-23.594
1993,5,0.502,4,0.986,0,0.373,0.16,210.065,0,220.52526,0,105.286,-8.591
2009,7,0.495,1,0,0,0.636,2.067,348.752,0,359.73179,0,120.43,-17.612
0,7,0.241,4,1,0,0.559,0,77.177,0,82.49424,0,64.722,-3.938
2000,2,0.596,4,0.391,1,0.55,0.154,170.26,0,191.65995,0,121.927,-4.164
2007,1,0.835,3,0.69,0,0.779,0,223.533,0,227.7873,0,91.314,-7.056
2007,1,0,5,0.902,1,0.059,0.288,217.043,0,219.74159,0,161.126,-24.394
2006,7,0.516,4,0.426,1,0.54,0.078,276.108,0,279.50975,0,132.798,-4.903
2001,10,0.072,5,1,1,0.379,0,65.854,0,65.85424,0,147.057,-24.799
2008,10,0.23,3,0.923,1,0.33,5.068,243.299,0,274.02404,0,115.998,-4.974
0,6,0.451,4,0.421,0,0.376,0,390.571,0,422.13832,0,128.011,-12.064
1999,1,0.396,4,1,0,0.444,0.061,263.235,0,263.23546,0,104.367,-3.857
2000,4,0.099,3,0.321,0,0.482,0.241,318.978,0,346.98404,0,119.641,-4.334
2004,7,0.002,4,0.723,1,0.27,0.305,192.296,0,195.18649,0,130.012,-4.979
0,7,0.69,4,0,1,0.221,0.875,168.188,0,178.85995,0,45.003,-11.694
2001,1,0.517,4,0.772,1,0.56,0,96.626,0,96.62649,0,189.879,-15.648
2007,2,0.561,7,0.859,1,0.502,0.328,191.321,0,198.08608,0,113.103,-17.116
2000,9,0.866,4,0.595,1,0.83,0.252,292.31,0,299.72853,0,110.1,-9.553
2009,8,0.479,4,0.318,0,0.395,0.248,133.329,0,133.32853,0,99.044,-23.043
2006,4,0.393,7,0.636,0,0.446,0.163,187.565,0,194.21995,0,82.854,-8.145
0,0,0.859,4,0.805,1,0.688,0.45,193.329,0,199.67955,0,170.947,-3.971
2003,10,0,4,1,0,0,0.212,240.245,0,245.7073,0,113.356,-4.694
2006,2,0.769,4,0,1,0.585,0.328,254.346,0,263.47057,0,132.205,-14.597
1969,0,0.717,4,0.536,0,0.571,0.119,218.389,0,228.30975,0,164.004,-14.722
1982,9,0.139,4,0,1,0.388,3.117,276.759,0,284.47302,0,145.601,-7.057
0,1,0.406,1,0.69,1,0.118,0,314.018,0,314.01751,0,65.997,-22.291
2007,1,0.017,3,1,1,0.387,0.984,283.585,0,283.58485,0,172.1,-4.586
2009,1,0.789,4,0.552,0,0.465,0.065,408.381,0,420.98893,0,127.965,-13.123
1988,2,0.842,4,0.533,1,0.589,0.16,285.571,0,291.99628,0,159.925,-10.385
0,5,0.041,1,0,1,0.018,0.374,162.493,0,169.58649,0,133.053,-9.176
0,9,0.436,1,0.092,1,0.477,0.624,161.454,0,171.59791,0,132.015,-10.369
0,0,0.019,5,0.487,1,0.391,0.845,543.568,0,563.722,0,68.032,-11.828
2006,6,0.666,4,0,0,0.542,0,298.545,0,305.94567,0,84.221,-7.724
1992,7,0.822,4,0.118,1,0.968,0.257,195.106,0,213.08036,0,119.559,-9.632
2005,8,0.314,4,0.884,1,0.397,0.12,230.922,0,245.26322,0,155.937,-5.184
0,8,0.518,4,0,1,0.386,0,116.355,0,120.99873,0,179.097,-6.67
0,4,0.132,3,0.897,0,0.191,1.013,476.833,0,483.00363,0,69.82,-7.235
0,11,0.705,4,0.025,0,0.623,0.178,411.063,0,417.82812,0,139.987,-8.898
2008,11,0.01,4,1,0,0.414,3.408,194.961,0,218.69669,0,117.058,-3.663
1989,0,0.248,3,0.318,0,0.324,3.013,269.404,0,277.91628,0,118.639,-14.426
0,10,0.135,4,0.494,0,0.459,0,181.394,0,181.39383,0,92.994,-8.411
2005,5,0.725,4,0.625,1,0.615,0,128.168,0,132.91057,0,113.646,-9.901
2007,8,0.52,3,0.886,0,0.433,0,453.486,0,462.57587,0,126.944,-11.013
0,6,0.436,1,0.323,0,0.562,0,166.412,0,179.82649,0,91.602,-9.481
2002,1,0.627,4,0.567,0,0.58,0.131,135.308,0,144.16934,0,106.3,-10.219
1996,7,0.048,3,1,1,0.468,0,332.405,0,335.49016,0,0,-7.013
1976,2,0.442,3,0.91,1,0.451,0.096,333.746,0,340.45342,0,117.821,-16.226
0,9,0.657,4,0.73,0,0.6,0,519.86,0,524.90404,0,83.988,-8.758
0,0,0,4,0.785,1,0,0.299,360.902,0,371.82649,0,132.014,-6.164
0,5,0.013,4,0.814,0,0.208,0.292,146.384,0,152.00608,0,91.246,-17.584
2007,2,0.006,4,1,1,0.24,0,371.119,0,399.93424,0,124.01,-12.986
2000,2,0.39,4,0.769,1,0.445,0.2,323.053,0,330.05669,0,220.269,-8.809
0,0,0.626,4,0,1,0.429,0,555.955,0,568.92036,0,137.975,-9.48
0,7,0.613,1,0,1,0.64,0,244.001,0,276.89751,0,0,-20.068
0,11,0.377,3,1,0,0.359,3.994,217.188,0,222.24934,0,187.679,-9.459
2006,10,0.722,4,0.993,0,0.668,0.151,346.558,0,349.3873,0,82.353,-4.704
2010,10,0.293,4,0,0,0.188,0,169.372,0,173.58322,0,114.027,-13.786
1964,11,0.303,1,0,0,0.528,2.235,146.547,0,149.4722,0,137.057,-14.71
0,0,0.549,4,0,1,0.623,2.798,165.169,0,179.04281,0,101.083,-8.761
1996,2,0.581,5,0.668,1,0.6,0.431,1030.478,0,1038.2624,0,63.963,-14.365
0,1,0.127,4,0.587,1,0.463,0.253,427.154,0,441.39057,0,80.573,-8.693
2009,4,0.92,3,1,0,0.747,0.2,252.296,0,270.00118,0,99.169,-9.568
0,9,0.016,1,0,0,0.202,3.204,202.577,0,220.86485,0,85.63,-6.716
0,0,0,4,0.887,1,0,0,194.429,0,194.42893,0,128.835,-9.27
1996,7,0.565,4,0.978,0,0.559,0.154,380.581,0,399.77751,0,156.065,-8.045
2007,7,0.84,4,0.954,1,0.54,0,587.488,0,619.54567,0,187.862,-6.714
2010,9,0.604,7,0.743,1,0.446,0,202.884,0,217.86077,0,130.249,-3.907
1997,11,0.147,4,0,0,0.3,0.219,166.325,0,169.35138,0,222.669,-4.139
0,5,0,3,0.558,0,0.2,0.171,209.528,0,209.52771,0,79.638,-7.411
2005,0,0.45,1,0,1,0.465,0,161.1,0,166.19057,0,201.626,-10.363
1993,0,0.313,4,0.895,0,0.364,0.154,265.044,0,273.76281,0,92.15,-7.562
1995,1,0.478,4,0.965,1,0.318,0,521.456,0,521.45587,0,124.25,-6.074
2008,0,0.382,4,0.149,1,0.33,0.125,227.561,0,236.35546,0,172.048,-10.055
0,6,0.856,1,0.048,0,0.714,3.175,444.383,0,451.60444,0,140.044,-4.664
2006,7,0.27,4,0,1,0.498,0,241.24,0,241.24036,0,89.036,-8.762
0,2,0.158,4,0.679,0,0.365,0,517.085,0,538.46159,0,99.689,-11.758
2001,9,0.568,4,0.137,0,0.506,3.123,291.846,0,304.50893,0,159.97,-8.816
2000,1,0.738,4,0.643,0,0.526,0.146,219.295,0,227.89179,0,97.049,-7.856
2008,0,0,4,1,0,0,0.265,191.582,0,193.74975,0,111.886,-5.319
0,5,0.445,5,1,1,0.597,0.16,315.188,0,336.14322,0,163.318,-15.013
0,10,0.731,4,0,0,0.672,3.396,455.274,0,473.23383,0,146.002,-5.7
0,7,0.832,4,0.794,1,0.74,0.16,265.799,0,269.11302,0,102.402,-11.439
1998,9,0,4,0.495,0,0,0.183,147.789,0,154.38322,0,117.185,-14.42
0,10,0.207,1,0.107,0,0.295,1.255,157.164,0,165.95546,0,176.523,-5.92
2006,4,0.562,4,0.439,0,0.599,10.484,232.873,0,240.63955,0,148.501,-17.144
0,2,0.678,4,0.052,0,0.367,0.619,141.369,0,147.22567,0,145.659,-15.774
2008,10,0.405,4,0.568,1,0.547,0.096,196.737,0,203.31057,0,80.091,-15.295
1994,9,0.867,4,0,1,0.674,0.183,121.928,0,130.01098,0,102.557,-11.714
2008,7,0.375,4,0.28,1,0.447,3.111,93.571,0,104.64608,0,190.018,-5.733
2004,1,0.593,1,0,1,0.538,0,169.749,0,171.96363,0,107.537,-6.206
2004,0,0.217,4,1,0,0.392,0,171.807,0,171.80689,0,94.107,-9.602
2008,2,0,4,0.666,1,0,0.814,136.69,0,149.65506,0,153.3,-16.821
0,1,0.75,4,0.195,1,0.718,0.425,269.798,0,286.35383,0,148.104,-15.853
0,7,0.009,4,0,1,0.365,0.253,214.082,0,224.96608,0,137.394,-11.958
2006,10,0,4,0.174,0,0.102,0,275.418,0,279.06567,0,187.809,-7.471
0,0,0,4,1,0,0,0.067,220.067,0,222.56281,0,120.208,-5.166
0,7,0.504,3,1,1,0.625,0,512.395,0,519.81016,0,81.335,-11.242
0,11,0.729,4,0.786,0,0.756,0.064,159.08,0,164.10077,0,99.576,-11.847
1980,11,0.363,4,0,0,0.458,0,260.046,0,272.14322,0,151.932,-6.96
0,9,0.836,1,0,1,0.659,0,135.732,0,141.47873,0,134.659,-6.197
0,5,0,4,0.686,1,0,0,446.38,0,451.89179,0,126.007,-9.297
2009,7,0.793,4,0.933,1,0.583,0,273.867,0,273.8673,0,126.878,-6.579
0,9,0.71,3,0.326,1,0.477,0.328,203.337,0,209.3971,0,185.96,-3.532
0,2,0.71,3,0.536,1,0.701,0.362,181.65,0,198.81751,0,110.853,-15.815
0,6,0.462,4,0.678,0,0.599,0.589,346.984,0,346.98404,0,127.954,-6.875
2003,11,0.826,4,1,1,0.5,16.538,240.089,0,249.18159,0,86.13,-13.703
0,7,0.474,3,0.773,0,0.575,0,194.252,0,198.63465,0,88.551,-17.053
1945,2,0,1,0.656,1,0.12,0.195,113.093,0,118.30812,0,79.765,-18.034
2006,2,0.419,3,0.497,1,0.471,0.125,203.738,0,217.33832,0,158.004,-5.007
2010,0,0,3,1,1,0,0.474,116.344,0,119.53587,0,88.871,-13.833
0,7,0.36,7,0.663,1,0.501,0,235.023,0,235.02322,0,192.624,-13.342
0,1,0.247,5,0.561,1,0.451,5.462,1124.078,0,1139.722,0,221.923,-22.932
0,5,0,4,0,0,0,0,36.798,0,38.97424,0,182.095,-8.519
2001,4,0.084,3,0.216,0,0.304,0.99,157.867,0,168.38485,0,138.242,-12.086
0,0,0.809,4,0.827,1,0.721,0.109,269.073,0,281.02485,0,80.14,-16.819
2001,10,0.289,3,1,0,0.534,0,271.604,0,280.97261,0,101.431,-18.423
0,9,0.82,1,0.106,0,0.685,0.061,255.808,0,271.43791,0,205.565,-25.384
0,8,0.123,4,0.572,1,0.154,0,234.22,0,246.69995,0,160.969,-6.791
0,3,0,4,0,1,0,0.451,97.652,0,106.50077,0,204.481,-11.175
2008,0,0.638,4,0.498,1,0.543,0.086,199.001,0,202.60526,0,131.978,-2.979
2010,0,0.165,4,0,1,0.346,2.31,428.275,0,437.49832,0,130.016,-6.914
0,10,0.449,4,0.7,0,0.558,0,240.268,0,252.3424,0,174.155,-11.078
1993,5,0.003,4,1,1,0.166,0.119,241.47,0,258.01098,0,106.155,-7.614
0,9,0.486,4,0.046,0,0.413,0,467.296,0,471.24853,0,150.464,-13.241
2002,4,0.846,4,0,0,0.746,2.746,165.872,0,174.21016,0,213.233,-8.669
0,3,0.783,4,0.427,1,0.752,12.98,337.067,0,348.49914,0,143.685,-12.688
0,7,0.714,4,0,1,0.549,0.374,201.868,0,205.94893,0,149.27,-6.511
2007,11,0.635,4,0.841,0,0.359,0.067,221.141,0,224.96608,0,168.187,-7.276
0,3,0.235,3,1,1,0.388,0.259,225.744,0,232.14975,0,103.886,-15.121
2003,8,0.723,1,0.816,0,0.802,0.241,424.914,0,437.44608,0,79.597,-16.141
2008,6,0.628,4,0.332,1,0.568,0,291.114,0,300.82567,0,119.049,-5.085
0,7,0.439,3,0.388,1,0.507,0.217,168.768,0,176.32608,0,126.365,-16.728
1994,7,0.203,4,0.256,1,0.393,0.145,201.439,0,209.50159,0,91.893,-6.475
1988,10,0.506,4,0.641,0,0.575,5.457,322.705,0,334.2624,0,117.632,-12.683
2000,5,0.129,4,1,1,0.548,0.328,264.197,0,279.40526,0,95.614,-8.611
0,2,0.459,4,0.686,1,0.405,0.775,288.177,0,291.68281,0,130.037,-10.149
0,2,0,4,1,0,0,0,132.638,0,144.29995,0,145.037,-7.874
1981,9,0.472,1,0,1,0.398,0.171,189.69,0,194.35057,0,147.476,-10.587
1996,2,0.693,3,0.629,0,0.586,0.595,63.111,0,63.11138,0,148.479,-10.688
2007,4,0.369,4,0.359,0,0.606,0,140.202,0,144.61342,0,197.951,-7.867
2002,6,0.405,4,0.725,0,0.411,0.229,182.201,0,188.96934,0,145.058,-4.949
1988,0,0.319,4,0.618,1,0.424,0.631,365.859,0,397.29587,0,137.53,-13.684
2000,6,0.683,4,1,1,0.644,0.148,304.373,0,317.962,0,113.14,-13.825
1992,4,0.372,4,0.44,1,0.536,4.47,150.75,0,159.18975,0,72.795,-7.968
0,10,0.735,1,0.167,1,0.416,0,131.547,0,137.37751,0,138.775,-13.096
0,3,0.038,3,1,1,0.402,3.831,152.811,0,166.84363,0,76.298,-7.692
0,1,0.129,4,0.748,1,0.216,2.125,485.46,0,514.35057,0,128.004,-9.99
0,1,0.616,4,0.38,1,0.436,0.072,489.401,0,510.48444,0,126.006,-6.866
2003,6,0.589,4,0.7,0,0.494,0,343.185,0,345.75628,0,90.039,-6.872
0,0,0.746,4,0.771,1,0.462,0.795,159.655,0,164.64934,0,121.889,-21.272
0,3,0.59,1,0.355,1,0.616,2.769,202.937,0,206.21016,0,104.649,-7.817
0,0,0.028,3,1,0,0.387,0.591,189.127,0,193.69751,0,106.924,-12.517
2002,0,0.747,4,1,1,0.982,0.066,150.454,0,169.32526,0,104.83,-14.984
0,2,0.067,1,0.593,1,0.454,0.387,196.69,0,214.59546,0,70.863,-16.39
2000,9,0.743,3,0.091,1,0.632,2.078,165.64,0,177.03138,0,164.24,-15.313
1990,10,0.751,1,0,1,0.441,2.711,214.03,0,219.34975,0,119.13,-13.911
2001,5,0.716,4,1,1,0.658,0,199.291,0,208.29995,0,145.919,-25.466
2009,4,0.211,4,0,0,0.305,0.096,141.206,0,147.48689,0,108.992,-5.027
2009,9,0.595,4,0.375,1,0.671,0.266,235.352,0,243.53914,0,141.669,-5.797
0,3,0.291,4,0.471,1,0.404,0,32.885,0,36.41424,0,122.428,-31.094
0,3,0.412,4,0.699,1,0.399,0,225.344,0,236.69506,0,176.559,-13.395
1994,2,0.729,4,0.638,1,0.729,2.136,394.356,0,417.30567,0,86.142,-11.977
2003,5,0,4,0.132,0,0,0.174,151.928,0,155.71546,0,104.235,-3.163
0,9,0.281,4,0.664,1,0.293,0.379,165.378,0,172.25098,0,92.919,-8.133
0,10,0.42,4,1,0,0.438,0.171,514.264,0,522.9971,0,130.02,-3.719
0,6,0.111,3,0.467,0,0.332,0,115.386,0,121.10322,0,165.098,-5.44
0,4,0.173,3,0.795,0,0.271,0.084,44.664,0,47.82975,0,131.049,-6.302
0,9,0.737,4,0.017,1,0.599,0.369,215.441,0,219.0624,0,182.847,-3.452
0,2,1,3,0.481,1,0.784,11.935,593.699,0,676.77995,0,110.333,-18.387
0,4,0.616,1,0.182,1,0.533,0.821,914.17,0,928.86159,0,167.876,-27.178
2003,7,0.381,4,0.586,1,0.568,0.106,214.651,0,222.24934,0,90.881,-8.867
2006,9,0.79,4,0.45,1,0.745,0.177,285.309,0,293.72036,0,120.429,-8.461
1997,2,0.992,1,1,1,0.838,2.444,194.548,0,203.2322,0,103.084,-15.416
2006,3,0.069,1,0,1,0.187,0.264,213.328,0,222.45832,0,89.525,-7.916
2000,1,0.49,4,0,1,0.605,0.223,197.404,0,217.10322,0,130.592,-7.778
2008,1,0.55,4,0.541,0,0.614,0.52,278.599,0,288.70485,0,91.953,-8.176
2003,3,0.52,4,1,0,0.593,4.348,227.103,0,235.15383,0,125.274,-3.746
0,5,0.17,4,0.443,0,0.275,0,174.016,0,176.32608,0,118.542,-10.693
2006,5,0.012,4,0.463,1,0.146,0.908,141.021,0,144.66567,0,175.208,-4.246
1996,4,0.718,4,0.036,0,0.548,0.37,266.396,0,266.39628,0,158.999,-7.901
1992,5,0.924,4,0.547,1,0.67,0.27,234.667,0,243.25179,0,157.229,-4.266
0,4,0.133,4,0,0,0.187,0.592,334.292,0,338.6771,0,125.996,-5.26
0,8,0.34,4,0.623,0,0.443,0,363.807,0,363.80689,0,129.245,-8.781
2005,8,0.171,5,0.327,0,0.027,0.276,134.101,0,138.50077,0,165.97,-6.181
2006,7,0.835,1,0.826,1,0.835,0.223,228.949,0,237.71383,0,113.725,-19.185
0,7,0.662,4,0.71,1,0.663,0.339,209.351,0,223.55546,0,154.968,-6.946
0,0,0.325,4,0.62,1,0.431,0,209.473,0,212.94975,0,158.129,-6.274
2001,3,0.399,4,1,1,0.543,0.212,390.908,0,404.50567,0,81.551,-8.288
0,9,0.098,4,0.798,0,0.284,2.473,163.614,0,170.39628,0,143.963,-3.684
2004,7,0.055,4,1,1,0.313,0,222.163,0,232.75057,0,189.978,-7.364
2009,7,0.616,4,0.192,1,0.553,0.252,185.487,0,193.802,0,109.171,-11.651
0,0,0.415,1,0.129,0,0.274,0.194,236.89,0,245.81179,0,133.029,-5.582
1994,8,0.294,3,0.049,1,0.329,0.415,311.954,0,314.67057,0,129.872,-8.502
0,9,0.727,4,0.64,1,0.523,2.49,249.655,0,260.44036,0,138.008,-15.783
1987,11,0.575,4,0,0,0.588,0.465,238.179,0,266.47465,0,151.729,-11.765
0,8,0,1,0.024,1,0.108,0.142,197.666,0,206.00118,0,103.003,-11.754
2007,7,0.564,4,0,1,0.801,0.287,70.519,0,77.03465,0,219.652,-10.712
0,3,0.436,4,0.717,1,0.578,0,189.144,0,197.45914,0,98.975,-6.144
0,5,0.478,4,0.692,0,0.514,0,197.399,0,202.37016,0,127.924,-6.59
2000,11,0.23,4,0.18,0,0.325,4,180.315,0,182.33424,0,133.031,-8.177
0,5,0.401,4,0.575,0,0.421,0.278,205.932,0,216.0322,0,104.565,-13.74
